episode,player_0_avg_payoff,player_0_rl_loss,player_0_sl_loss,player_0_won_pct,player_0_under_pct,player_0_over_pct,player_0_per_beta,player_1_avg_payoff,player_1_rl_loss,player_1_sl_loss,player_1_won_pct,player_1_under_pct,player_1_over_pct,player_1_per_beta,player_2_avg_payoff,player_2_rl_loss,player_2_sl_loss,player_2_won_pct,player_2_under_pct,player_2_over_pct,player_2_per_beta,player_3_avg_payoff,player_3_rl_loss,player_3_sl_loss,player_3_won_pct,player_3_under_pct,player_3_over_pct,player_3_per_beta
165000,-0.776,1.044508457183838,0.1775711327791214,11.2,23.2,65.6,0.4206,-0.792,0.4897863566875458,0.1858050674200058,10.4,31.6,58.0,0.4206,-0.784,1.2255054712295532,0.16219790279865265,10.8,23.0,66.2,0.4206,-0.78,1.2934768199920654,0.08518502116203308,11.0,27.0,62.0,0.4206
165500,-0.784,0.5068444013595581,0.20291903614997864,10.8,23.8,65.4,0.4207,-0.78,0.7402803301811218,0.19253233075141907,11.0,32.6,56.4,0.4207,-0.796,0.9944509267807007,0.12406668066978455,10.2,26.6,63.2,0.4207,-0.808,0.8838198781013489,0.10556256026029587,9.6,25.0,65.4,0.4207
166000,-0.796,1.1729340553283691,0.15220803022384644,10.2,27.0,62.8,0.4207,-0.724,0.9326284527778625,0.18582740426063538,13.8,33.2,53.0,0.4207,-0.808,0.7857677340507507,0.13688050210475922,9.6,26.6,63.8,0.4207,-0.772,0.6156121492385864,0.153341144323349,11.4,25.2,63.4,0.4207
166500,-0.744,1.2404470443725586,0.10946603119373322,12.8,22.8,64.4,0.4208,-0.8,1.0209487676620483,0.1392020583152771,10.0,28.4,61.6,0.4208,-0.8,0.7303537726402283,0.13852070271968842,10.0,23.8,66.2,0.4208,-0.828,1.2662808895111084,0.13507559895515442,8.6,33.2,58.2,0.4208
167000,-0.744,1.4885339736938477,0.2625008523464203,12.8,25.0,62.2,0.4209,-0.808,0.29739299416542053,0.1549367755651474,9.6,29.4,61.0,0.4209,-0.752,1.0603984594345093,0.13200324773788452,12.4,20.2,67.4,0.4209,-0.808,0.8187916278839111,0.14485159516334534,9.6,32.8,57.6,0.4209
167500,-0.768,1.5486464500427246,0.14946162700653076,11.6,25.8,62.6,0.4209,-0.872,0.5732256174087524,0.12810766696929932,6.4,30.2,63.4,0.4209,-0.8,0.6054860949516296,0.20831650495529175,10.0,23.2,66.8,0.4209,-0.76,0.7324910759925842,0.17311105132102966,12.0,31.4,56.6,0.4209
168000,-0.784,0.7352357506752014,0.11965635418891907,10.8,25.6,63.6,0.421,-0.792,0.6979737281799316,0.11984090507030487,10.4,28.2,61.4,0.421,-0.824,0.7064447402954102,0.11941418051719666,8.8,21.0,70.2,0.421,-0.748,0.433191180229187,0.15156003832817078,12.6,26.8,60.6,0.421
168500,-0.704,0.7425363063812256,0.19348284602165222,14.8,23.8,61.4,0.4211,-0.788,0.32634586095809937,0.15964193642139435,10.6,26.2,63.2,0.4211,-0.836,0.8807461857795715,0.14169225096702576,8.2,22.4,69.4,0.4211,-0.844,0.6624829769134521,0.09345947951078415,7.8,32.6,59.6,0.4211
169000,-0.796,1.4976813793182373,0.22502847015857697,10.2,25.4,64.4,0.4211,-0.768,0.6358882784843445,0.1827065646648407,11.6,27.2,61.2,0.4211,-0.772,0.6031403541564941,0.1622464507818222,11.4,22.0,66.6,0.4211,-0.76,0.45870622992515564,0.1702844500541687,12.0,29.0,59.0,0.4211
169500,-0.784,0.5044512152671814,0.21808674931526184,10.8,25.8,63.4,0.4212,-0.8,0.4797462224960327,0.1413084715604782,10.0,27.0,63.0,0.4212,-0.796,0.5379288792610168,0.12038226425647736,10.2,20.0,69.8,0.4212,-0.824,0.8994871377944946,0.15564832091331482,8.8,34.0,57.2,0.4212
170000,-0.812,0.8458904027938843,0.18917091190814972,9.4,24.6,66.0,0.4212,-0.768,1.1402740478515625,0.25359678268432617,11.6,26.6,61.8,0.4212,-0.804,0.9840686917304993,0.10326988995075226,9.8,22.2,68.0,0.4212,-0.788,0.7995703220367432,0.1946212649345398,10.6,27.4,62.0,0.4212
170500,-0.812,0.77546626329422,0.10879155248403549,9.4,25.2,65.4,0.4213,-0.8,0.519860029220581,0.18959669768810272,10.0,27.0,63.0,0.4213,-0.784,1.1244014501571655,0.136407732963562,10.8,21.2,68.0,0.4213,-0.832,1.050055742263794,0.09312122315168381,8.4,31.4,60.2,0.4213
171000,-0.756,0.924728512763977,0.19104157388210297,12.2,22.6,65.2,0.4214,-0.78,0.6242707371711731,0.1684063971042633,11.0,31.4,57.6,0.4214,-0.8,0.6247076392173767,0.15574105083942413,10.0,24.0,66.0,0.4214,-0.832,1.1870710849761963,0.1908605843782425,8.4,31.2,60.4,0.4214
171500,-0.696,0.8862175345420837,0.2452675849199295,15.2,25.2,59.6,0.4214,-0.812,0.6616014242172241,0.15160395205020905,9.4,31.0,59.6,0.4214,-0.8,0.7615064382553101,0.1679629683494568,10.0,21.8,68.2,0.4214,-0.796,0.9557416439056396,0.15246367454528809,10.2,29.0,60.8,0.4214
172000,-0.752,1.8332126140594482,0.14620131254196167,12.4,21.6,66.0,0.4215,-0.776,1.0851680040359497,0.15626534819602966,11.2,26.4,62.4,0.4215,-0.784,0.7545695304870605,0.16334392130374908,10.8,21.8,67.4,0.4215,-0.804,0.6184592247009277,0.13316041231155396,9.8,25.4,64.8,0.4215
172500,-0.812,1.031412959098816,0.12333156168460846,9.4,27.0,63.6,0.4216,-0.732,0.7895143628120422,0.21267291903495789,13.4,29.2,57.4,0.4216,-0.808,1.4869914054870605,0.20841267704963684,9.6,26.2,64.2,0.4216,-0.764,1.6115317344665527,0.14284531772136688,11.8,28.8,59.4,0.4216
173000,-0.752,1.3645248413085938,0.13029204308986664,12.4,24.4,63.2,0.4216,-0.724,0.8687963485717773,0.20984292030334473,13.8,28.4,57.8,0.4216,-0.748,0.8330288529396057,0.20918653905391693,12.6,22.6,64.8,0.4216,-0.824,1.108058214187622,0.1409374624490738,8.8,29.0,62.2,0.4216
173500,-0.768,0.9948170185089111,0.12973473966121674,11.6,23.4,65.0,0.4217,-0.772,0.5418724417686462,0.22152240574359894,11.4,28.6,60.0,0.4217,-0.784,0.9730414748191833,0.19989794492721558,10.8,31.2,58.0,0.4217,-0.816,0.45860713720321655,0.18458732962608337,9.2,27.2,63.6,0.4217
174000,-0.776,0.7694355249404907,0.14937999844551086,11.2,22.6,66.2,0.4217,-0.732,0.6578899621963501,0.23556537926197052,13.4,31.0,55.6,0.4217,-0.784,0.9011404514312744,0.18103721737861633,10.8,27.8,61.4,0.4217,-0.86,0.5458722114562988,0.26031726598739624,7.0,27.0,66.0,0.4217
174500,-0.808,1.0069928169250488,0.16592752933502197,9.6,23.4,67.0,0.4218,-0.744,0.44575461745262146,0.16983668506145477,12.8,31.8,55.4,0.4218,-0.796,0.8040960431098938,0.15492478013038635,10.2,24.2,65.6,0.4218,-0.8,0.4364704191684723,0.16623520851135254,10.0,23.6,66.4,0.4218
175000,-0.756,1.0525298118591309,0.1308978945016861,12.2,26.2,61.6,0.4219,-0.808,0.8124021291732788,0.11603955924510956,9.6,32.4,58.0,0.4219,-0.764,0.813560962677002,0.17757123708724976,11.8,22.4,65.8,0.4219,-0.744,1.243277907371521,0.17935070395469666,12.8,24.2,63.0,0.4219
175500,-0.736,0.6310693621635437,0.17498038709163666,13.2,28.8,58.0,0.4219,-0.744,0.5837001204490662,0.15584281086921692,12.8,26.8,60.4,0.4219,-0.772,1.5490796566009521,0.13217023015022278,11.4,26.6,62.0,0.4219,-0.8,1.2476847171783447,0.18761014938354492,10.0,26.8,63.2,0.4219
176000,-0.792,1.2238330841064453,0.214297354221344,10.4,26.8,62.8,0.422,-0.744,0.5169939398765564,0.20097896456718445,12.8,32.4,54.8,0.422,-0.756,0.9106206297874451,0.1251925230026245,12.2,23.6,64.2,0.422,-0.776,0.8309236764907837,0.17052920162677765,11.2,24.4,64.4,0.422
176500,-0.804,0.890565037727356,0.19219857454299927,9.8,23.6,66.6,0.4221,-0.768,0.6027141809463501,0.20761537551879883,11.6,28.2,60.2,0.4221,-0.804,1.400341272354126,0.14811648428440094,9.8,23.8,66.4,0.4221,-0.756,0.9046447277069092,0.1260843276977539,12.2,27.0,60.8,0.4221
177000,-0.78,1.1880319118499756,0.1187150627374649,11.0,26.0,63.0,0.4221,-0.772,0.47557687759399414,0.1783047765493393,11.4,29.8,58.8,0.4221,-0.744,1.9083845615386963,0.15954631567001343,12.8,22.6,64.6,0.4221,-0.804,0.4421650767326355,0.1108415499329567,9.8,24.0,66.2,0.4221
177500,-0.8,0.6471824645996094,0.17721901834011078,10.0,28.0,62.0,0.4222,-0.684,0.7873027324676514,0.18836306035518646,15.8,30.6,53.6,0.4222,-0.764,1.1253548860549927,0.12688963115215302,11.8,26.0,62.2,0.4222,-0.74,1.312073826789856,0.1409139186143875,13.0,23.2,63.8,0.4222
178000,-0.808,1.4368641376495361,0.15469110012054443,9.6,24.4,66.0,0.4222,-0.784,0.7454191446304321,0.21085509657859802,10.8,28.6,60.6,0.4222,-0.756,1.9648772478103638,0.18637433648109436,12.2,25.0,62.8,0.4222,-0.776,0.7288849353790283,0.08814604580402374,11.2,22.8,66.0,0.4222
178500,-0.752,1.2613210678100586,0.1695893257856369,12.4,25.2,62.4,0.4223,-0.696,0.7688259482383728,0.22284018993377686,15.2,26.4,58.4,0.4223,-0.776,2.201273202896118,0.1879204511642456,11.2,21.8,67.0,0.4223,-0.712,1.462599277496338,0.15947836637496948,14.4,22.6,63.0,0.4223
179000,-0.796,0.7446831464767456,0.2360021322965622,10.2,28.2,61.6,0.4224,-0.744,1.092825174331665,0.19979478418827057,12.8,23.4,63.8,0.4224,-0.772,1.4730024337768555,0.16113901138305664,11.4,25.0,63.6,0.4224,-0.764,0.8315564393997192,0.12856820225715637,11.8,23.4,64.8,0.4224
179500,-0.808,1.5473783016204834,0.11352501809597015,9.6,32.2,58.2,0.4224,-0.796,1.3216081857681274,0.19992004334926605,10.2,29.0,60.8,0.4224,-0.832,1.0256868600845337,0.09654386341571808,8.4,26.8,64.8,0.4224,-0.748,1.0308864116668701,0.10010562837123871,12.6,25.2,62.2,0.4224
180000,-0.788,1.7125887870788574,0.12570923566818237,10.6,29.2,60.2,0.4225,-0.796,0.6959970593452454,0.14865851402282715,10.2,28.4,61.4,0.4225,-0.856,1.4222126007080078,0.11258649080991745,7.2,30.8,62.0,0.4225,-0.812,1.0284184217453003,0.13926276564598083,9.4,26.0,64.6,0.4225
180500,-0.808,0.5934852361679077,0.11466959118843079,9.6,26.8,63.6,0.4226,-0.776,0.5659825205802917,0.17593629658222198,11.2,26.6,62.2,0.4226,-0.804,0.9608021974563599,0.15218931436538696,9.8,32.4,57.8,0.4226,-0.748,0.8405083417892456,0.17475436627864838,12.6,24.8,62.6,0.4226
181000,-0.824,1.0772526264190674,0.17717912793159485,8.8,32.6,58.6,0.4226,-0.744,0.8290877342224121,0.17569875717163086,12.8,30.8,56.4,0.4226,-0.804,1.4888296127319336,0.13168111443519592,9.8,33.4,56.8,0.4226,-0.792,1.1350427865982056,0.1642332375049591,10.4,22.0,67.6,0.4226
181500,-0.764,0.60169917345047,0.15703411400318146,11.8,33.6,54.6,0.4227,-0.76,0.7286127805709839,0.13595283031463623,12.0,29.2,58.8,0.4227,-0.804,1.3397595882415771,0.11984796077013016,9.8,25.8,64.4,0.4227,-0.764,1.0564601421356201,0.2150483876466751,11.8,26.0,62.2,0.4227
182000,-0.796,0.9173296689987183,0.1850576102733612,10.2,27.0,62.8,0.4227,-0.752,1.4546442031860352,0.20011024177074432,12.4,24.0,63.6,0.4227,-0.788,1.4961674213409424,0.18339073657989502,10.6,30.8,58.6,0.4227,-0.768,0.9247360229492188,0.14054659008979797,11.6,26.8,61.6,0.4227
182500,-0.748,0.4732489287853241,0.1768321990966797,12.6,32.0,55.4,0.4228,-0.728,0.6387002468109131,0.16859717667102814,13.6,28.6,57.8,0.4228,-0.824,0.944625973701477,0.10662484169006348,8.8,31.4,59.8,0.4228,-0.772,1.0891807079315186,0.13553936779499054,11.4,23.8,64.8,0.4228
183000,-0.816,0.7177374958992004,0.185720294713974,9.2,30.4,60.4,0.4229,-0.788,0.699590802192688,0.21937820315361023,10.6,24.8,64.6,0.4229,-0.82,0.9579281806945801,0.10469157993793488,9.0,33.0,58.0,0.4229,-0.78,0.7699881792068481,0.1331333965063095,11.0,25.8,63.2,0.4229
183500,-0.736,0.4882175624370575,0.14088700711727142,13.2,26.6,60.2,0.4229,-0.748,0.7001861929893494,0.19001147150993347,12.6,28.8,58.6,0.4229,-0.764,1.0363471508026123,0.17074039578437805,11.8,27.2,61.0,0.4229,-0.776,1.153092861175537,0.12595626711845398,11.2,23.8,65.0,0.4229
184000,-0.788,0.8989896774291992,0.09988686442375183,10.6,30.0,59.4,0.423,-0.752,0.8674203157424927,0.1927931159734726,12.4,29.4,58.2,0.423,-0.832,1.0303772687911987,0.1753634214401245,8.4,34.8,56.8,0.423,-0.8,1.2190840244293213,0.1537083387374878,10.0,25.2,64.8,0.423
184500,-0.84,0.5951129198074341,0.21587733924388885,8.0,35.8,56.2,0.4231,-0.772,1.1372053623199463,0.144121915102005,11.4,24.2,64.4,0.4231,-0.764,0.9067753553390503,0.12874895334243774,11.8,30.6,57.6,0.4231,-0.756,1.2528114318847656,0.1293615698814392,12.2,22.4,65.4,0.4231
185000,-0.756,1.040226936340332,0.12634408473968506,12.2,29.2,58.6,0.4231,-0.752,0.8434181809425354,0.14889079332351685,12.4,33.0,54.6,0.4231,-0.784,0.8904078602790833,0.26252079010009766,10.8,25.4,63.8,0.4231,-0.756,1.8118351697921753,0.10804951190948486,12.2,23.6,64.2,0.4231
185500,-0.764,0.8246800303459167,0.22126421332359314,11.8,32.0,56.2,0.4232,-0.796,0.8897141218185425,0.16387978196144104,10.2,25.2,64.6,0.4232,-0.788,1.432128667831421,0.15019840002059937,10.6,29.8,59.6,0.4232,-0.756,1.6965113878250122,0.1382880061864853,12.2,24.4,63.4,0.4232
186000,-0.8,1.684996247291565,0.1328279972076416,10.0,29.4,60.6,0.4232,-0.772,1.6966379880905151,0.17898106575012207,11.4,24.0,64.6,0.4232,-0.852,1.0902889966964722,0.15184205770492554,7.4,27.2,65.4,0.4232,-0.744,1.050567865371704,0.15663674473762512,12.8,21.8,65.4,0.4232
186500,-0.792,0.8153684735298157,0.18693485856056213,10.4,31.8,57.8,0.4233,-0.756,0.9702411890029907,0.25345706939697266,12.2,26.2,61.6,0.4233,-0.84,1.2170019149780273,0.16462135314941406,8.0,27.4,64.6,0.4233,-0.756,0.6598713994026184,0.11670124530792236,12.2,25.4,62.4,0.4233
187000,-0.792,0.7724108695983887,0.1455622762441635,10.4,32.4,57.2,0.4234,-0.824,0.94972825050354,0.11806856840848923,8.8,26.0,65.2,0.4234,-0.792,1.1287596225738525,0.13592129945755005,10.4,23.4,66.2,0.4234,-0.784,1.9197590351104736,0.14572493731975555,10.8,28.8,60.4,0.4234
187500,-0.796,0.6865695714950562,0.15917223691940308,10.2,32.6,57.2,0.4234,-0.708,0.8425570130348206,0.0840524286031723,14.6,25.6,59.8,0.4234,-0.764,3.2588586807250977,0.10717148333787918,11.8,26.4,61.8,0.4234,-0.744,1.1959079504013062,0.15657874941825867,12.8,26.2,61.0,0.4234
188000,-0.788,1.730989933013916,0.15911123156547546,10.6,28.8,60.6,0.4235,-0.772,1.2941769361495972,0.09610572457313538,11.4,27.6,61.0,0.4235,-0.804,1.0898675918579102,0.17368903756141663,9.8,31.6,58.6,0.4235,-0.736,1.889343500137329,0.10944400727748871,13.2,27.0,59.8,0.4235
188500,-0.712,2.071715831756592,0.1273828148841858,14.4,28.4,57.2,0.4236,-0.696,1.4708867073059082,0.21680010855197906,15.2,29.6,55.2,0.4236,-0.84,1.1753658056259155,0.12262845039367676,8.0,24.6,67.4,0.4236,-0.784,1.4769738912582397,0.1549386978149414,10.8,29.0,60.2,0.4236
189000,-0.808,0.7256151437759399,0.1134442538022995,9.6,31.6,58.8,0.4236,-0.76,2.1639888286590576,0.1850370168685913,12.0,29.2,58.8,0.4236,-0.78,1.0993587970733643,0.16609084606170654,11.0,29.4,59.6,0.4236,-0.796,0.5640866160392761,0.11282611638307571,10.2,33.0,56.8,0.4236
189500,-0.808,0.4928484261035919,0.17333649098873138,9.6,29.2,61.2,0.4237,-0.752,0.6894403696060181,0.1762448251247406,12.4,26.0,61.6,0.4237,-0.812,0.8225185871124268,0.11082257330417633,9.4,24.6,66.0,0.4237,-0.788,1.0166022777557373,0.21493276953697205,10.6,26.2,63.2,0.4237
190000,-0.82,0.6730397939682007,0.21701759099960327,9.0,32.6,58.4,0.4237,-0.764,0.5134867429733276,0.1853482872247696,11.8,24.2,64.0,0.4237,-0.848,1.4154866933822632,0.12352978438138962,7.6,27.4,65.0,0.4237,-0.772,1.823861837387085,0.1463487446308136,11.4,27.8,60.8,0.4237
190500,-0.804,0.9544847011566162,0.1304677128791809,9.8,29.8,60.4,0.4238,-0.74,1.5615155696868896,0.1702841967344284,13.0,26.0,61.0,0.4238,-0.784,1.201446771621704,0.13626475632190704,10.8,28.2,61.0,0.4238,-0.744,1.1202647686004639,0.1209603101015091,12.8,24.0,63.2,0.4238
191000,-0.82,1.1347737312316895,0.19406971335411072,9.0,28.8,62.2,0.4239,-0.736,0.35455718636512756,0.17292088270187378,13.2,28.2,58.6,0.4239,-0.76,1.5051295757293701,0.18976299464702606,12.0,26.8,61.2,0.4239,-0.76,1.5724554061889648,0.10098779946565628,12.0,26.0,62.0,0.4239
191500,-0.876,0.8071708679199219,0.1548992097377777,6.2,27.8,66.0,0.4239,-0.744,0.7085493206977844,0.19217821955680847,12.8,28.0,59.2,0.4239,-0.8,0.7835456132888794,0.12948758900165558,10.0,30.4,59.6,0.4239,-0.804,1.0831786394119263,0.11860974133014679,9.8,25.4,64.8,0.4239
192000,-0.808,1.2258260250091553,0.21554777026176453,9.6,30.8,59.6,0.424,-0.792,1.356093406677246,0.13754317164421082,10.4,27.4,62.2,0.424,-0.836,0.8294537663459778,0.13668912649154663,8.2,27.0,64.8,0.424,-0.756,1.1064082384109497,0.08378556370735168,12.2,27.6,60.2,0.424
192500,-0.816,2.639029026031494,0.16809141635894775,9.2,32.0,58.8,0.4241,-0.748,1.076870322227478,0.16166913509368896,12.6,29.4,58.0,0.4241,-0.808,0.6932922601699829,0.14388051629066467,9.6,28.4,62.0,0.4241,-0.784,0.46276283264160156,0.10538770258426666,10.8,24.2,65.0,0.4241
193000,-0.812,0.7906348705291748,0.13632307946681976,9.4,28.4,62.2,0.4241,-0.78,1.3648797273635864,0.19665005803108215,11.0,27.0,62.0,0.4241,-0.796,1.3191614151000977,0.17265969514846802,10.2,26.6,63.2,0.4241,-0.796,1.2111330032348633,0.17015963792800903,10.2,23.8,66.0,0.4241
193500,-0.768,1.1525520086288452,0.12462253868579865,11.6,30.0,58.4,0.4242,-0.792,0.2873229384422302,0.23174767196178436,10.4,31.4,58.2,0.4242,-0.824,2.332813262939453,0.11384090036153793,8.8,28.4,62.8,0.4242,-0.804,1.70516037940979,0.16396796703338623,9.8,31.0,59.2,0.4242
194000,-0.812,0.6892608404159546,0.1768377423286438,9.4,31.8,58.8,0.4242,-0.772,2.6072330474853516,0.12344293296337128,11.4,28.6,60.0,0.4242,-0.796,0.751017153263092,0.1592182219028473,10.2,32.4,57.4,0.4242,-0.768,1.7128325700759888,0.13439492881298065,11.6,23.8,64.6,0.4242
194500,-0.876,0.8427653908729553,0.23333784937858582,6.2,35.0,58.8,0.4243,-0.752,1.5229334831237793,0.17728757858276367,12.4,27.8,59.8,0.4243,-0.804,1.9251835346221924,0.14116552472114563,9.8,26.4,63.8,0.4243,-0.78,0.6243106722831726,0.11824022233486176,11.0,26.8,62.2,0.4243
195000,-0.792,1.2265722751617432,0.15244615077972412,10.4,35.6,54.0,0.4244,-0.788,1.6236248016357422,0.22242318093776703,10.6,30.6,58.8,0.4244,-0.868,1.3552942276000977,0.12744015455245972,6.6,27.4,66.0,0.4244,-0.776,2.146090507507324,0.1589633822441101,11.2,27.4,61.4,0.4244
195500,-0.764,0.8417254090309143,0.1619834303855896,11.8,33.8,54.4,0.4244,-0.804,1.171599268913269,0.16382205486297607,9.8,32.6,57.6,0.4244,-0.8,0.8569841980934143,0.14124234020709991,10.0,24.4,65.6,0.4244,-0.752,0.8280853033065796,0.15550318360328674,12.4,23.2,64.4,0.4244
196000,-0.804,1.697291374206543,0.13423451781272888,9.8,33.8,56.4,0.4245,-0.792,2.622141122817993,0.1627224087715149,10.4,24.0,65.6,0.4245,-0.752,1.0972623825073242,0.16442659497261047,12.4,31.4,56.2,0.4245,-0.804,0.7425153255462646,0.1264793574810028,9.8,26.2,64.0,0.4245
196500,-0.76,1.5822389125823975,0.10880574584007263,12.0,29.2,58.8,0.4246,-0.74,0.7014147043228149,0.17317071557044983,13.0,24.4,62.6,0.4246,-0.824,1.37033212184906,0.11834579706192017,8.8,26.4,64.8,0.4246,-0.736,1.3444000482559204,0.19120797514915466,13.2,25.2,61.6,0.4246
197000,-0.812,1.7254936695098877,0.19144991040229797,9.4,32.4,58.2,0.4246,-0.792,0.479650616645813,0.19501551985740662,10.4,24.2,65.4,0.4246,-0.8,0.9312424063682556,0.0937858372926712,10.0,28.8,61.2,0.4246,-0.764,0.4450944662094116,0.09866724908351898,11.8,24.8,63.4,0.4246
197500,-0.836,0.7317376136779785,0.1030498519539833,8.2,34.4,57.4,0.4247,-0.764,1.7110644578933716,0.1320711374282837,11.8,22.8,65.4,0.4247,-0.804,1.9717888832092285,0.12297806888818741,9.8,31.2,59.0,0.4247,-0.8,1.7723182439804077,0.17139630019664764,10.0,22.2,67.8,0.4247
198000,-0.804,1.1550060510635376,0.14213927090168,9.8,32.0,58.2,0.4247,-0.724,0.5225620269775391,0.15799009799957275,13.8,30.0,56.2,0.4247,-0.804,0.9042941927909851,0.151882141828537,9.8,31.8,58.4,0.4247,-0.8,2.496264934539795,0.19614842534065247,10.0,27.2,62.8,0.4247
198500,-0.776,1.1757276058197021,0.2308151125907898,11.2,30.6,58.2,0.4248,-0.724,0.653655469417572,0.14762075245380402,13.8,25.4,60.8,0.4248,-0.808,1.9942231178283691,0.19930312037467957,9.6,35.2,55.2,0.4248,-0.788,1.7507328987121582,0.15659120678901672,10.6,27.0,62.4,0.4248
199000,-0.776,1.0846879482269287,0.14036330580711365,11.2,30.6,58.2,0.4249,-0.708,0.9841927886009216,0.12614750862121582,14.6,24.8,60.6,0.4249,-0.816,0.7911006212234497,0.10880819708108902,9.2,36.4,54.4,0.4249,-0.78,1.3316763639450073,0.17745615541934967,11.0,26.4,62.6,0.4249
199500,-0.804,0.7023546695709229,0.12404410541057587,9.8,31.8,58.4,0.4249,-0.756,3.2494070529937744,0.17019711434841156,12.2,26.2,61.6,0.4249,-0.816,1.383679747581482,0.2513372302055359,9.2,31.0,59.8,0.4249,-0.732,2.6135754585266113,0.14182749390602112,13.4,21.2,65.4,0.4249
200000,-0.784,0.46404826641082764,0.16180306673049927,10.8,31.8,57.4,0.425,-0.74,1.2688653469085693,0.1656058430671692,13.0,27.6,59.4,0.425,-0.804,1.57905912399292,0.211911141872406,9.8,31.6,58.6,0.425,-0.804,1.1425256729125977,0.17423546314239502,9.8,28.4,61.8,0.425
200500,-0.748,1.3826210498809814,0.1850951910018921,12.6,24.8,62.6,0.4251,-0.732,1.0989410877227783,0.1205492913722992,13.4,25.8,60.8,0.4251,-0.856,0.7943897843360901,0.12613850831985474,7.2,29.4,63.4,0.4251,-0.772,2.1613450050354004,0.15719003975391388,11.4,20.8,67.8,0.4251
201000,-0.796,0.8549292087554932,0.1310066282749176,10.2,29.8,60.0,0.4251,-0.796,0.9844792485237122,0.23516422510147095,10.2,27.0,62.8,0.4251,-0.856,1.4750458002090454,0.13693740963935852,7.2,29.2,63.6,0.4251,-0.768,1.0615527629852295,0.12540695071220398,11.6,28.8,59.6,0.4251
201500,-0.796,2.604419708251953,0.15398621559143066,10.2,32.4,57.4,0.4252,-0.768,2.2681968212127686,0.16403678059577942,11.6,24.4,64.0,0.4252,-0.804,2.222904682159424,0.11023363471031189,9.8,29.4,60.8,0.4252,-0.764,1.2607536315917969,0.16862598061561584,11.8,26.6,61.6,0.4252
202000,-0.816,1.0625202655792236,0.1646592915058136,9.2,31.4,59.4,0.4252,-0.736,0.5132013559341431,0.17998507618904114,13.2,25.4,61.4,0.4252,-0.812,1.798386812210083,0.17897969484329224,9.4,34.2,56.4,0.4252,-0.764,1.711082935333252,0.11753887683153152,11.8,23.8,64.4,0.4252
202500,-0.792,0.893695592880249,0.14731988310813904,10.4,29.0,60.6,0.4253,-0.764,1.4545018672943115,0.1801501214504242,11.8,25.8,62.4,0.4253,-0.816,0.8992542028427124,0.14193753898143768,9.2,30.0,60.8,0.4253,-0.756,0.5728986263275146,0.11331817507743835,12.2,25.2,62.6,0.4253
203000,-0.804,0.6312274932861328,0.20194724202156067,9.8,29.2,61.0,0.4254,-0.764,0.6968598365783691,0.18093322217464447,11.8,26.4,61.8,0.4254,-0.784,1.7977734804153442,0.11184607446193695,10.8,28.8,60.4,0.4254,-0.792,1.8884797096252441,0.13529732823371887,10.4,23.4,66.2,0.4254
203500,-0.808,1.071950912475586,0.16396133601665497,9.6,29.4,61.0,0.4254,-0.724,0.7752906084060669,0.22524525225162506,13.8,24.2,62.0,0.4254,-0.804,0.5355784893035889,0.11043808609247208,9.8,27.0,63.2,0.4254,-0.768,1.2555667161941528,0.12296699732542038,11.6,23.4,65.0,0.4254
204000,-0.848,2.6756229400634766,0.13915953040122986,7.6,27.0,65.4,0.4255,-0.736,0.6569470763206482,0.18612906336784363,13.2,27.4,59.4,0.4255,-0.844,0.7010104060173035,0.14255531132221222,7.8,36.4,55.8,0.4255,-0.784,1.3512272834777832,0.1394803822040558,10.8,24.6,64.6,0.4255
204500,-0.836,1.643654227256775,0.14276164770126343,8.2,28.4,63.4,0.4256,-0.724,0.8016740083694458,0.17125654220581055,13.8,29.0,57.2,0.4256,-0.852,1.554098129272461,0.12148284912109375,7.4,36.6,56.0,0.4256,-0.744,1.1656546592712402,0.15289521217346191,12.8,25.2,62.0,0.4256
